"Gene"	"C_0_vs_1_pval"	"C_0_vs_1_logFC"	"C_0_vs_1_pct1"	"C_0_vs_1_pct2"	"C_0_vs_1_adjpval"
"Arap3"	3.08126325441443e-16	1.04304388924823	0.086	0.042	3.87746167935512e-12
"Ephx1"	3.15898573271915e-16	2.87460024165557	0.021	0.003	3.97526764605377e-12
"Pex5"	3.2121381489943e-16	-0.588150767363971	0.123	0.188	4.04215464669443e-12
"Pnpla2"	3.33311551071694e-16	-0.38067243256502	0.291	0.375	4.19439255868619e-12
"Tm9sf2"	3.38205996303312e-16	-0.399949807052043	0.241	0.321	4.25598425748088e-12
"Rab35"	3.44643465355482e-16	-0.453882022613288	0.225	0.304	4.33699336803339e-12
"Dnajc10"	3.55449854853519e-16	-0.517196789097788	0.19	0.258	4.47298097347669e-12
"Sept8"	3.6897434318662e-16	0.699193175196845	0.158	0.103	4.64317313466043e-12
"Mettl1"	3.97337495608261e-16	0.879890995857594	0.112	0.062	5.00009504473436e-12
"Tmco6"	4.12219931595251e-16	-0.794895069358954	0.081	0.135	5.18737561919464e-12
"Gadd45gip1"	4.17950357870388e-16	0.72357890737797	0.15	0.096	5.25948730344096e-12
"Papss2"	4.18081204379163e-16	-1.4989711424799	0.018	0.05	5.26113387590739e-12
"Gm26917"	4.37104892550583e-16	0.532181358237812	0.478	0.455	5.50052796785654e-12
"Tmem30a"	4.39749357722708e-16	-0.278221357574352	0.405	0.495	5.53380591758256e-12
"Ggct"	4.5189656650933e-16	-0.98977852467015	0.045	0.089	5.68666639295341e-12
"Chmp1b"	4.65025059282143e-16	0.495895212485444	0.202	0.173	5.85187534600649e-12
"Psen1"	4.6793008116081e-16	-0.468746913122096	0.222	0.296	5.88843214132764e-12
"Prm1"	4.80959744902327e-16	-2.29022689214706	0.005	0.027	6.05239742985088e-12
"Snhg1"	5.01691771905768e-16	0.548207455067503	0.265	0.201	6.31328925766219e-12
"Rgl1"	5.04681480425093e-16	-0.309328725818083	0.196	0.266	6.35091174966937e-12
"Ndufb11"	5.09151319452731e-16	0.265658918319485	0.632	0.576	6.40716020399317e-12
"Gpr15"	5.30333765415354e-16	-3.52069343552442	0.001	0.017	6.67372010398681e-12
"4931428F04Rik"	5.30592407255895e-16	1.21444781961646	0.063	0.027	6.67697485290818e-12
"Dck"	5.83006077820784e-16	-0.644432188008755	0.125	0.187	7.33654848329675e-12
"Fut7"	5.93631524379874e-16	-1.14284042677238	0.034	0.071	7.47025910279633e-12
"Mrto4"	6.06296300654733e-16	0.582357156849383	0.214	0.146	7.62963264743916e-12
"Nob1"	6.61189862598629e-16	0.753134941294166	0.142	0.088	8.32041323094115e-12
"Dnajc19"	6.83672273520315e-16	0.301210571685373	0.523	0.463	8.60333188997964e-12
"Atxn10"	7.04283650548604e-16	0.48008247160222	0.299	0.234	8.86270545850364e-12
"Tnfrsf1b"	7.14235754331441e-16	-0.29533945170591	0.35	0.436	8.98794273250685e-12
"Plscr1"	7.49967710683288e-16	-0.62655505708876	0.125	0.188	9.43759367123849e-12
"Cdk6"	7.63087485868861e-16	0.615452735672123	0.198	0.135	9.60269292217375e-12
"Ifi208"	7.71012026811949e-16	-1.38398021310397	0.02	0.053	9.70241534540156e-12
"Actr2"	7.77211217799587e-16	-0.286849004767141	0.48	0.567	9.78042596479001e-12
"Snf8"	7.83557132826502e-16	-0.339824062334581	0.33	0.416	9.8602829594887e-12
"Arhgap27os2"	7.91583709293368e-16	0.993879737305334	0.094	0.049	9.96128939774775e-12
"Cmtm4"	8.17542674318103e-16	1.43510400153574	0.051	0.02	1.0287957013619e-11
"Wasf2"	8.25355402568446e-16	0.30603140079122	0.461	0.414	1.03862723859213e-11
"Pnkp"	8.93021559860455e-16	-0.474976541032796	0.204	0.279	1.1237783309284e-11
"Ywhag"	8.95231639707368e-16	-0.258851159629569	0.493	0.581	1.12655949540775e-11
"Tmx4"	9.08158752143043e-16	0.615214229878634	0.194	0.129	1.14282697369680e-11
"Arfgef1"	9.71266577854936e-16	-0.615333582211488	0.133	0.195	1.22224186157265e-11
"Nop16"	9.89399594225313e-16	0.619444932908211	0.192	0.128	1.24506044937313e-11
"Chst11"	1.01796168819092e-15	-1.08746068502012	0.038	0.079	1.28100298841945e-11
"Prkar2b"	1.02016266010192e-15	-0.971573929292559	0.045	0.089	1.28377269147226e-11
"Rdh12"	1.02038133084344e-15	-1.66596143073022	0.011	0.038	1.28404786673338e-11
"Krt80"	1.10657869908019e-15	-0.652110899533	0.116	0.178	1.39251863492251e-11
"Slco3a1"	1.11494632648912e-15	-1.25370101612195	0.028	0.062	1.40304845725391e-11
"Rai1"	1.1262442849148e-15	0.938817237061818	0.1	0.055	1.41726580813678e-11
"Nolc1"	1.16927473605157e-15	0.754860997381478	0.142	0.09	1.47141532784729e-11
"H2-T24"	1.18648278229485e-15	-0.870572764797847	0.062	0.112	1.49306993323984e-11
"B9d2"	1.27247437221479e-15	-0.542844682035516	0.164	0.233	1.6012817499951e-11
"Xpot"	1.29082268161737e-15	1.04356028660862	0.083	0.041	1.6243712625473e-11
"Nhsl2"	1.32030742029084e-15	-1.63806968578522	0.013	0.041	1.66147485769399e-11
"Sigmar1"	1.34781204941413e-15	0.41657166551933	0.328	0.273	1.69608668298275e-11
"Castor2"	1.3815938850417e-15	-0.794864323283137	0.075	0.127	1.73859774493647e-11
"Npc1"	1.40936722292893e-15	0.609371210895102	0.196	0.132	1.77354771333377e-11
"Dnmt3a"	1.44861000195674e-15	1.13802148085833	0.074	0.035	1.82293082646236e-11
"Ldlrad4"	1.62214118603019e-15	1.68431752717027	0.04	0.012	2.04130246850039e-11
"Gm13986"	1.68690158069071e-15	-2.47382683048645	0.004	0.024	2.1227969491412e-11
"Tm2d2"	1.73776949786769e-15	-0.286533295337281	0.404	0.492	2.1868091361167e-11
"Frmd8"	1.77016311193181e-15	-0.540786969826829	0.152	0.22	2.22757326005499e-11
"Pde3b"	1.83588007688028e-15	0.641153958147909	0.18	0.118	2.31027148874615e-11
"Rabggtb"	1.88724041970756e-15	0.52225533887338	0.252	0.187	2.37490334416e-11
"Cenpa"	1.90887434617195e-15	0.85618796303571	0.109	0.083	2.40212747722279e-11
"Rnd1"	1.99174146564445e-15	-1.25370101612195	0.026	0.061	2.50640746036698e-11
"Bbc3"	2.00451526258114e-15	0.807909329319254	0.135	0.085	2.52248200643211e-11
"Hnrnpd"	2.04393601086066e-15	-0.360616220038458	0.229	0.304	2.57208907606706e-11
"Tex264"	2.27556639647524e-15	0.374588916263311	0.411	0.341	2.86357275332445e-11
"Gm16587"	2.36973527895249e-15	-4.57562911100931	0	0.013	2.98207487503382e-11
"Nrp2"	2.43630925175586e-15	0.443536269980802	0.245	0.175	3.06585156240958e-11
"Ckap4"	2.51355238244372e-15	-0.393275465129814	0.233	0.31	3.16305431806718e-11
"Tut7"	2.55177460805799e-15	-0.446657792248743	0.231	0.307	3.21115316678018e-11
"Map3k8"	2.64271674565734e-15	-0.514005085389343	0.138	0.204	3.3255947527352e-11
"B3gnt2"	2.65159042944532e-15	-0.349203611619396	0.218	0.291	3.33676139641399e-11
"Mbd2"	2.66785782686553e-15	-0.476568540986369	0.206	0.28	3.35723228932758e-11
"Ctnnb1"	2.69471242280678e-15	-0.30174247851361	0.385	0.471	3.39102611286005e-11
"CAAA01147332.1"	2.77285257021783e-15	0.329886150901681	0.495	0.433	3.48935767436211e-11
"Zdhhc2"	2.80665056118883e-15	1.6891967464097	0.038	0.011	3.53188906620002e-11
"Smap1"	2.87098390113007e-15	-0.268213268794639	0.4	0.487	3.61284614118208e-11
"Thbd"	2.97636636709054e-15	-0.967842175942106	0.063	0.108	3.74545943634673e-11
"Il12rb1"	3.00053670854737e-15	-0.893933115208914	0.054	0.1	3.77587539403602e-11
"Fbl"	3.0170187853994e-15	0.437718446043695	0.338	0.265	3.79661643954661e-11
"Kank3"	3.08667388663433e-15	-0.728728738206363	0.089	0.143	3.88427041894064e-11
"Gmppb"	3.09637571158806e-15	-0.72991216261148	0.089	0.142	3.89647919546241e-11
"Usp18"	3.12513987300226e-15	-0.616516706607349	0.119	0.181	3.93267601618605e-11
"Rasal2"	3.1285851736399e-15	1.6993457364026	0.039	0.013	3.93701158250845e-11
"Rsl1d1"	3.16164472061414e-15	0.531046921376492	0.231	0.171	3.97861371642083e-11
"Bambi"	3.20097516016502e-15	-0.717925097819449	0.098	0.155	4.02810714155166e-11
"Atf7ip"	3.33908673918531e-15	-0.574877085746313	0.133	0.198	4.2019067525908e-11
"Tnfrsf18"	3.36878144060902e-15	-2.51965290533803	0.003	0.022	4.23927456486239e-11
"Gm34425"	3.45701053015079e-15	-1.72318629942317	0.011	0.037	4.35030205114175e-11
"Rnf6"	3.60136212718761e-15	-0.494962657416187	0.174	0.244	4.53195410085289e-11
"Nsmce1"	3.89531688373048e-15	-0.545937957174995	0.157	0.224	4.90186676648644e-11
"Ddhd1"	4.04816482434386e-15	-0.908526576742329	0.045	0.087	5.09421061495431e-11
"Insl6"	4.09830537113027e-15	-0.51748146897759	0.191	0.258	5.15730747903033e-11
"Tnni2"	4.17582770715491e-15	-0.644592428069088	0.127	0.188	5.25486158668374e-11
"Nudt19"	4.17871838684797e-15	0.540794446254916	0.229	0.162	5.25849921800949e-11
"Rnf149"	4.29835231177401e-15	-0.36921192161362	0.485	0.54	5.40904654913642e-11
"Dnaja1"	4.33677795351418e-15	-0.348837572980737	0.357	0.438	5.45740137670224e-11
"Tgif1"	4.39094530148088e-15	-0.313368971959503	0.386	0.471	5.52556556738354e-11
"Dkkl1"	4.39686207660088e-15	-3.01864218294934	0.002	0.018	5.53301123719454e-11
"Reps2"	4.43515708301662e-15	1.71592533483454	0.036	0.011	5.58120167326812e-11
"Med10"	4.47794493692726e-15	-0.332837958986722	0.368	0.45	5.63504590862926e-11
"Gm33424"	4.51738149867022e-15	-2.70590830799133	0.002	0.018	5.6846728779266e-11
"Pgs1"	4.68082388910284e-15	-0.342853393858728	0.347	0.43	5.89034878204702e-11
"Il21r"	4.7366108640251e-15	0.710870631710275	0.151	0.096	5.96055111128919e-11
"Mtap"	4.76102035290277e-15	0.798582374810796	0.122	0.072	5.99126801209285e-11
"Slain2"	4.98531670544413e-15	0.607116692021667	0.188	0.131	6.27352254213089e-11
"Hal"	5.10247070795209e-15	0.353255273763639	0.472	0.456	6.42094913888691e-11
"Emp1"	5.17151102236019e-15	0.276455133396937	0.702	0.642	6.50782947053806e-11
"Prkcq"	5.34457858688972e-15	-4.8386635168431	0	0.012	6.72561769374203e-11
"Ciapin1"	5.40802973191745e-15	-0.400203217255966	0.212	0.286	6.80546461464492e-11
"Timm9"	6.28689881673617e-15	0.805385019447592	0.119	0.07	7.91143347098079e-11
"Gadd45b"	6.66317918558997e-15	-0.292980576401821	0.239	0.316	8.38494468714642e-11
"L1cam"	6.85105233088054e-15	1.01622247067137	0.081	0.04	8.62136425318007e-11
"Gramd3"	6.99142414543666e-15	-0.786005691690535	0.074	0.125	8.7980081446175e-11
"Dhrs9"	7.00507209077217e-15	1.51203016227087	0.045	0.016	8.81518271902769e-11
"Fam110a"	7.04679869565116e-15	-0.605709830352934	0.131	0.193	8.86769147860742e-11
"Stk4"	7.07208093233844e-15	-0.542946242371551	0.153	0.219	8.89950664525469e-11
"Mri1"	7.17118707374859e-15	1.17211632191014	0.065	0.029	9.02422181360523e-11
"Ndufb5"	7.21865741055755e-15	0.269511210877935	0.606	0.542	9.08395848544562e-11
"Scarb2"	7.35545813972869e-15	-0.341108061149244	0.3	0.382	9.25610852303458e-11
"Rela"	7.512168210624e-15	-0.399832851176765	0.278	0.355	9.45331247624924e-11
"Map4k3"	7.664483249521e-15	0.899705656930312	0.1	0.055	9.64498572119722e-11
"Fabp7"	7.89077130198674e-15	-0.855250545814886	0.056	0.102	9.92974660642012e-11
"Gm12606"	7.96528936408208e-15	-2.49186075331671	0.003	0.021	1.00235201357609e-10
"Cmtm6"	8.14107871767599e-15	-0.468273238144805	0.191	0.262	1.02447334583235e-10
"Dcp2"	8.40373809991388e-15	-0.573696413589646	0.141	0.204	1.05752640249316e-10
"Nit2"	8.50799872245109e-15	0.861776201297989	0.103	0.056	1.07064655923325e-10
"Morc3"	9.21812464513926e-15	-0.498555405890719	0.168	0.236	1.16000880534432e-10
"Mcm7"	9.25903058727123e-15	1.08416862263444	0.077	0.041	1.16515640910221e-10
"Rasgrp2"	9.44816342105382e-15	-0.528223638587371	0.135	0.198	1.18895688490541e-10
"Srpk2"	9.4671917988771e-15	0.799145213027586	0.12	0.07	1.19135141597069e-10
"Smim14"	1.0333369979439e-14	0.285709138713901	0.47	0.428	1.3003512782126e-10
"Dpy30"	1.03882939689221e-14	0.461658121854885	0.276	0.213	1.30726291304916e-10
"Psmd13"	1.04384573239043e-14	-0.30659882450813	0.371	0.455	1.31357546964011e-10
"Spsb1"	1.10513517783765e-14	0.800375656633846	0.101	0.056	1.39070210779089e-10
"Me2"	1.10949790743792e-14	-0.364284608896715	0.265	0.344	1.39619216671988e-10
"2610002M06Rik"	1.21723380048888e-14	-0.69893875317649	0.092	0.145	1.5317670145352e-10
"Scoc"	1.30089023756636e-14	0.747464125595404	0.133	0.082	1.63704027495351e-10
"Dna2"	1.31298990020032e-14	-0.971573929292559	0.046	0.086	1.65226649041208e-10
"Ecscr"	1.3410789511179e-14	2.3978291015382	0.026	0.006	1.68761375208676e-10
"Rnaseh1"	1.43240358613142e-14	-0.542961544609999	0.15	0.214	1.80253667278777e-10
"Trim16"	1.46017898970717e-14	-1.19267158272439	0.027	0.062	1.83748924064751e-10
"Tmem165"	1.47618077491921e-14	-0.506358764604243	0.157	0.224	1.85762588715833e-10
"Bcl2a1a"	1.51697007157135e-14	0.25119764324545	0.322	0.251	1.90895513806539e-10
"Snap29"	1.57636299137526e-14	-0.433300673939942	0.214	0.287	1.98369518834662e-10
"Gm28935"	1.62884645624582e-14	-3.79357562731456	0.001	0.014	2.04974038053974e-10
"Mfsd1"	1.69437020024712e-14	-0.27737611696385	0.485	0.564	2.13219545999098e-10
"Mob3c"	1.70101545071414e-14	-0.745641150250862	0.07	0.119	2.14055784317867e-10
"Pcnx"	1.75359431997643e-14	0.698756292464872	0.159	0.104	2.20672309225834e-10
"Rora"	1.78705957409241e-14	1.38039620719045	0.05	0.02	2.24883576803789e-10
"Tpm1"	1.93237558318643e-14	0.629887398617623	0.211	0.157	2.43170143388181e-10
"Snx7"	1.97228858121352e-14	0.930638059442794	0.092	0.053	2.4819279505991e-10
"Nhlrc3"	1.97527201057581e-14	0.69099423811923	0.148	0.096	2.4856822981086e-10
"Neat1"	1.98296763284257e-14	0.306516092498172	0.528	0.524	2.49536646916909e-10
"Pabpc4"	2.19250388012896e-14	1.02201214657187	0.078	0.039	2.75904688275429e-10
"Paqr7"	2.37642041317467e-14	0.826751072058144	0.109	0.062	2.99048744793901e-10
"Prmt2"	2.41608738639064e-14	0.518461389562653	0.24	0.177	3.04040436703398e-10
"Hsd3b7"	2.53266582724485e-14	0.376765796425599	0.385	0.324	3.18710667700492e-10
"Nle1"	2.65027416608531e-14	1.10970371474158	0.067	0.032	3.33510501060175e-10
"Nfe2l2"	2.66147781867686e-14	-0.341744060365224	0.424	0.492	3.34920368702296e-10
"Snhg20"	2.69487040838074e-14	0.808942754498202	0.114	0.066	3.39122492190633e-10
"Lrch4"	2.72101831866655e-14	-0.466898726029958	0.201	0.271	3.42412945220998e-10
"Atrip"	2.75146197716135e-14	-0.760769482231323	0.069	0.118	3.46243975205984e-10
"Tmem141"	2.96515282467593e-14	0.506993796015027	0.238	0.176	3.73134831457219e-10
"Cdca7"	2.98076438096984e-14	2.20660469829543	0.026	0.005	3.75099389701244e-10
"4930440I19Rik"	3.13557616520864e-14	3.6483725631888	0.015	0.001	3.94580904629855e-10
"Mgst2"	3.24330805755726e-14	-1.31386245133872	0.023	0.054	4.08137885963006e-10
"Rnf144b"	3.25937637698874e-14	1.65494521711228	0.043	0.016	4.10159923280264e-10
"Etv5"	3.2633039259089e-14	0.652057609996652	0.168	0.112	4.10654166036377e-10
"Ccdc88c"	3.26586964638038e-14	-2.87518939286822	0.002	0.018	4.10977036300507e-10
"Tbc1d10c"	3.30123368114286e-14	-1.21622631070328	0.021	0.052	4.15427246435018e-10
"Cebpa"	3.50077542367191e-14	0.342715637475918	0.478	0.424	4.40537579314873e-10
"Fcgrt"	3.55657151296783e-14	0.455724192027367	0.351	0.295	4.47558959191872e-10
"Pdp1"	3.58498091722336e-14	1.19242151328646	0.064	0.03	4.51133998623388e-10
"Rbm8a"	3.63197481218232e-14	-0.373522204235395	0.291	0.367	4.57047710365023e-10
"Flvcr1"	3.68942857007614e-14	0.990838774352102	0.082	0.043	4.64277691258382e-10
"Gar1"	3.83166209918179e-14	0.72464638433447	0.137	0.087	4.82176358561036e-10
"Lrrc42"	4.07139082512105e-14	-0.617620543777233	0.113	0.171	5.12343821433233e-10
"Kdr"	4.25355823853161e-14	1.71975719642556	0.034	0.01	5.35267768736818e-10
"Ube2n"	4.37324527635043e-14	-0.277909250270282	0.45	0.531	5.50329185575938e-10
"Plxna4os1"	4.78227112473936e-14	1.08277538733457	0.07	0.033	6.018009983372e-10
"Optn"	4.96122588888668e-14	1.17746335621121	0.065	0.031	6.243206658575e-10
"H2afv"	5.29059324266085e-14	0.33278251272206	0.344	0.315	6.65768253656442e-10
"Iqsec1"	5.38096066258092e-14	0.568044998241279	0.184	0.14	6.77140089779183e-10
"Sept9"	5.38479894920685e-14	-0.341409779484402	0.316	0.395	6.77623099768189e-10
"Derl2"	5.55871945655935e-14	-0.400520441778285	0.255	0.327	6.99509256413429e-10
"Ocel1"	5.61042697607982e-14	-0.310441652320934	0.337	0.418	7.06016130669884e-10
"Tacc3"	6.01079082453906e-14	1.77665958766004	0.035	0.011	7.56397917359995e-10
"Ciart"	6.18947641993388e-14	1.36823672834043	0.053	0.023	7.78883712684479e-10
"Tns3"	6.41545530467805e-14	0.47745156927276	0.265	0.197	8.07320895540686e-10
"Glrx5"	6.53764591943074e-14	0.364092442415083	0.337	0.288	8.22697362501165e-10
"Mxi1"	6.62966043912108e-14	0.533111774914751	0.224	0.161	8.34276469658997e-10
"Rnf126"	6.94856173871411e-14	0.523779737782974	0.225	0.171	8.74407009199784e-10
"Gpr171"	6.95052727786817e-14	-0.808831326503345	0.079	0.125	8.74654352646931e-10
"Dennd1a"	6.96152361966901e-14	-0.511033062591557	0.165	0.23	8.76038132299149e-10
"Tpst1"	7.05754747132551e-14	-0.586158049945654	0.121	0.18	8.88121773791603e-10
"Mrpl42"	7.14057818219896e-14	0.308335087749702	0.416	0.373	8.98570358447918e-10
"Procr"	7.47956059007648e-14	-1.12694387383601	0.058	0.099	9.41227904655224e-10
"Tspyl1"	7.51616642760094e-14	-0.530443215635762	0.141	0.203	9.45834383249302e-10
"Ccni"	7.51687275628356e-14	0.387737353173662	0.367	0.299	9.45923267650723e-10
"Zcchc14"	7.55424867367961e-14	2.50563239107271	0.021	0.004	9.50626653095843e-10
"Atg4d"	7.59316294033926e-14	-0.606158781902915	0.117	0.174	9.55523624412292e-10
"Tmed3"	7.86910158898577e-14	0.28763429400291	0.514	0.472	9.90247743957969e-10
"Stard13"	7.8722364890643e-14	2.01610434768928	0.028	0.007	9.90642239783851e-10
"Calcrl"	8.3982603670859e-14	1.35597323809596	0.048	0.019	1.05683708459409e-09
"Rhbdf2"	8.70307568776437e-14	-0.436498626680172	0.221	0.292	1.09519504454827e-09
"Smndc1"	8.9941438502627e-14	-0.356632935255363	0.297	0.374	1.13182306211706e-09
"Chchd6"	9.06036390224351e-14	0.653590272459815	0.161	0.106	1.14015619345832e-09
"Rps6ka4"	9.12051005029579e-14	-0.407710602138173	0.232	0.305	1.14772498472922e-09
"Mapkapk3"	9.29563401266047e-14	-0.435551382089682	0.184	0.252	1.16976258415319e-09
"Sfi1"	9.52553344136211e-14	-0.318169602718318	0.354	0.434	1.19869312826101e-09
"Aip"	9.58294996262414e-14	-0.346470259665523	0.311	0.389	1.20591842329662e-09
"Tmem176b"	9.66481645887089e-14	-0.84302606942917	0.04	0.079	1.21622050318431e-09
"Map4k2"	9.8802335956998e-14	-0.892676819597058	0.051	0.093	1.24332859568286e-09
"Ddx58"	1.09621172266986e-13	-0.728293189856255	0.076	0.125	1.37947283180776e-09
"Lmbr1l"	1.14818788688216e-13	-0.675575945454344	0.086	0.138	1.44487963685251e-09
"Zfp931"	1.21245388965002e-13	1.10740092887215	0.066	0.031	1.52575197473558e-09
"5830428M24Rik"	1.22449264995374e-13	-1.8891962508621	0.008	0.03	1.54090155070178e-09
"Abtb2"	1.23082256260867e-13	-0.870794278910306	0.054	0.097	1.54886711278674e-09
"Tbcb"	1.23449774083985e-13	-0.284608510121042	0.428	0.509	1.55349195707286e-09
"Atp23"	1.25374385639191e-13	1.21429261601878	0.058	0.026	1.57771126888358e-09
"Uchl3"	1.26855683801543e-13	0.521801650993174	0.217	0.16	1.59635192495862e-09
"Rnf31"	1.27383690305571e-13	-0.639701313920086	0.103	0.156	1.6029963588053e-09
"Naa35"	1.30937589906131e-13	-0.655923072518488	0.093	0.146	1.64771863137875e-09
"Cdkn3"	1.34741961416546e-13	2.6561920676481	0.02	0.003	1.69559284246581e-09
"Gm16096"	1.42696613923262e-13	-0.648418531021195	0.097	0.15	1.79569418961033e-09
"Etf1"	1.43576483423497e-13	-0.320942912360375	0.359	0.438	1.80676646740129e-09
"Marveld1"	1.52178006541542e-13	1.67333111188488	0.035	0.011	1.91500803431876e-09
"Pxdc1"	1.55971510958501e-13	2.54360024127174	0.016	0.002	1.96274549390178e-09
"Clec10a"	1.60442498691772e-13	-1.10931110678677	0.022	0.052	2.01900840353726e-09
"Hsph1"	1.61073250719862e-13	0.914517663369963	0.118	0.074	2.02694578705874e-09
"Cyb561a3"	1.64018222251921e-13	-0.639743847666066	0.085	0.136	2.06400530881817e-09
"Per1"	1.67154937479506e-13	-0.425085088470738	0.222	0.291	2.1034777332421e-09
"Sec11c"	1.78070688339604e-13	0.278299071597172	0.575	0.518	2.24084154206557e-09
"Plekhg3"	1.78121937201916e-13	-0.602170898461801	0.099	0.152	2.24148645774891e-09
"Msrb2"	1.78537222654101e-13	1.95197401026957	0.028	0.007	2.2467124098792e-09
"Myof"	1.98105256584648e-13	-0.366848173749973	0.262	0.336	2.49295654886121e-09
"Npepl1"	2.01911248391219e-13	0.63271768118791	0.16	0.106	2.5408511497551e-09
"Chtf8"	2.02419294536261e-13	-0.503901126845244	0.155	0.218	2.54724440244431e-09
"Slc12a7"	2.03959151486473e-13	0.849703368997414	0.097	0.054	2.56662196230578e-09
"Banf1"	2.05521340934401e-13	0.283983455124985	0.493	0.446	2.58628055431851e-09
"Cd33"	2.07865176598431e-13	0.440607392149436	0.192	0.134	2.61577538231465e-09
"Gm26626"	2.08340388003236e-13	1.75074488890925	0.035	0.011	2.62175544263272e-09
"Abhd6"	2.18176705012339e-13	-1.25686829520063	0.022	0.052	2.74553565587527e-09
"Notch4"	2.30215390267563e-13	0.808138237695917	0.104	0.06	2.89703047112701e-09
"Atp1a3"	2.31598964388883e-13	-0.51838673275131	0.153	0.215	2.9144413678697e-09
"Slc9b2"	2.32482535340243e-13	2.94923904254833	0.017	0.002	2.92556022472162e-09
"Twistnb"	2.34618238635361e-13	-0.415204487535398	0.188	0.255	2.95243591498738e-09
"Gm2629"	2.36064490481729e-13	-2.80118881142444	0.002	0.017	2.97063554822208e-09
"4930459C07Rik"	2.3998568651143e-13	-1.40395735413676	0.018	0.046	3.01997987905984e-09
"Hectd1"	2.49759391676002e-13	-0.332443012142517	0.243	0.314	3.14297218485081e-09
"Rrp15"	2.49861543411698e-13	0.704464196467875	0.132	0.083	3.14425766229281e-09
"Rusc2"	2.5000826759385e-13	0.815647030568789	0.108	0.064	3.14610403940101e-09
"Ddah2"	2.51068454736789e-13	0.803066893999531	0.114	0.069	3.15944543440776e-09
"Cd300lg"	2.55425908820577e-13	-3.26750681564698	0.002	0.015	3.21427963659814e-09
"Ago2"	2.58955405786701e-13	0.38156609039836	0.249	0.222	3.25869482641985e-09
"Gm16548"	2.87791132347031e-13	-3.56448855340411	0	0.01	3.62156360945504e-09
"Rgs11"	2.91263147914927e-13	1.06652075681501	0.066	0.031	3.66525545336144e-09
"Mapk9"	3.01107629820393e-13	-0.470299848965456	0.166	0.231	3.78913841365982e-09
"Plxnc1"	3.04913772627329e-13	1.06988439662819	0.069	0.033	3.83703491474231e-09
